tweet_id	response	nuta_category	time
1540231108415356928	え、怖いね。そこで寝るの嫌だなー。	4	16
1571832757831204864	誰かいい感じの相手は見つかりそう？	1	00
1571832757831204864	夜遅くまでマッチングアプリやってるんだね	2	00
1571832757831204864	夜遅くまでマッチングアプリやってるんだね	3	07
1571832757831204864	ハッピーバースデー！アラサーですねー	4	00
1586839292097466368	いいですよ、私も繋がりたかったです	1	23
1586839292097466368	よかった、遅い時間だけどわたしもそう言おうと思ってました	2	23
1586839292097466368	よかった、遅い時間だけどわたしもそう言おうと思ってました	3	07
1586839292097466368	4万円かあ。でももうこんなチャンスないんじゃない？	4	23
1575002555649662976	どうしたの？なにかあったなら聞くよ	1	23
1575002555649662976	どうしたの？遅い時間だけど今から行って話を聞くよ	2	23
1575002555649662976	どうしたの？遅い時間だけど今から行って話を聞くよ	3	07
1575002555649662976	いいねー。セール情報あったりするの？	4	23
1574302888028798976	いつでもいいよ、一緒にチーム組もう	1	20
1574302888028798976	仕事から帰ったら始めるからチームに入りなよ	2	20
1574302888028798976	仕事から帰ったら始めるからチームに入りなよ	3	04
1574302888028798976	お腹すいたよね、何が食べたい？	4	20
1599235220389367809	おつかれさまでした、大変だったね	1	17
1599235220389367809	私まだ終わらないよ、夜までかかりそう	2	17
1599235220389367809	私まだ終わらないよ、夜までかかりそう	3	03
1599235220389367809	そっかー。残念だけど仕方ないよね。	4	17
1573615987341262848	いいね、おすすめのお店があるよ	1	19
1573615987341262848	これから待ち合わせて焼肉行こう	2	19
1573615987341262848	これから待ち合わせて焼肉行こう	3	03
1573615987341262848	スッたの？競馬の方をお勧めするわ	4	19
1537533810677805056	読み出したら止まらなくて一気読みしちゃうよね	1	09
1537533810677805056	寝不足でこのあと授業中寝ちゃうかもね	2	09
1537533810677805056	寝不足でこのあと授業中寝ちゃうかもね	3	00
1537533810677805056	わかるわ！それ出張の醍醐味やんなぁ。	4	09
1580396318669033474	いつでも付き合うから連絡してよ	1	09
1580396318669033474	疲れてるみたいだね、気晴らしにお昼から遊びに行こう	2	09
1580396318669033474	疲れてるみたいだね、気晴らしにお昼から遊びに行こう	3	00
1580396318669033474	今駅前の立ち食いそば屋の近くにいるよ	4	09
1534849108527026177	復刻きてほしいよね、噂が本当ならいいな	1	09
1534849108527026177	このあと10時からなにか発表があるみたいだよ	2	09
1534849108527026177	このあと10時からなにか発表があるみたいだよ	3	00
1534849108527026177	良い検査結果になってるといいね。	4	09
1558999158253531136	東リベもう見たよ、やっぱり面白いね	1	19
1558999158253531136	これから見るの？仕事終わったから行って一緒に見ていい？	2	19
1558999158253531136	これから見るの？仕事終わったから行って一緒に見ていい？	3	02
1558999158253531136	お酒には強いと思っていましたが、相当濃度があったんですね	4	19
1533388636070477824	そんなの出たことないけど、どういう写真を投稿してるの	1	23
1533388636070477824	今日はもう遅いから、明日の朝見てあげるよ	2	23
1533388636070477824	今日はもう遅いから、明日の朝見てあげるよ	3	07
1533388636070477824	そういう行事だから買いたいけど、当日は高いよね	4	23
1605049913393364992	彼のおかげだよね、ちゃんとお礼を言おうね	1	09
1605049913393364992	ちゃんと起こしてあげたから、間に合ったでしょ	2	09
1605049913393364992	ちゃんと起こしてあげたから、間に合ったでしょ	3	21
1605049913393364992	そうかもね、でも人それぞれでいいと思うよ	4	09
1558621651558105088	おめでとう、どっちが告白したの？	1	20
1558621651558105088	え、もしかして今日告白したの？	2	20
1558621651558105088	え、もしかして今日告白したの？	3	05
1558621651558105088	もつ鍋っておいしいの？食べたことないわ	4	20
1601784524941430784	怖くない？ちょっと開けたくないなあ	1	22
1601784524941430784	今日はもう遅いから開けてくれるところに明日行こうか	2	22
1601784524941430784	今日はもう遅いから開けてくれるところに明日行こうか	3	05
1601784524941430784	私は電車で帰るねー。バイバイ！	4	22
1574783741255634944	楽しかったね、また一緒に行こう	1	22
1574783741255634944	楽しかったね、今日はぐっすり眠れそう	2	22
1574783741255634944	楽しかったね、今日はぐっすり眠れそう	3	04
1574783741255634944	へー興味あるんだ。やったら感想教えてね	4	22
1527231981938802688	こうやって釣られるやつ、いるよね	1	23
1527231981938802688	すっかり釣られたよ、眠れないよ	2	23
1527231981938802688	すっかり釣られたよ、眠れないよ	3	05
1527231981938802688	どうしようかな、パスタとかなら入りそう？	4	23
1571158561073557505	起きてるよ、どうかしたのかな？	1	00
1571158561073557505	こんな時間だけど今日はまだ起きてるよ	2	00
1571158561073557505	こんな時間だけど今日はまだ起きてるよ	3	04
1571158561073557505	え？ほんと？今日も変わらず好きだよー。	4	00
1578023931012739074	そうみたいだね、できたら友達ともやりたいよね	1	23
1578023931012739074	こんな時間だと一人でやるしかないんだよね	2	23
1578023931012739074	こんな時間だと一人でやるしかないんだよね	3	04
1578023931012739074	ハッピーバースデー！アラサーですねー	4	23
1579129278288912384	配信で昔のドラマでもみたらどう？	1	01
1579129278288912384	夜中だからテレビ番組も面白いのがないよね	2	01
1579129278288912384	夜中だからテレビ番組も面白いのがないよね	3	17
1579129278288912384	ほんとそれだねー。長時間よく出来るよねー。	4	01
1604504305272205312	お腹すいたよね、何が食べたい？	1	21
1604504305272205312	もうこんな時間だから軽く食べられるものにしようか	2	21
1604504305272205312	もうこんな時間だから軽く食べられるものにしようか	3	05
1604504305272205312	社会の厳しさは味わってるつもりですけど。	4	21
1525292236904464384	フィルムコンサートやるみたいだよね、話題になってる	1	13
1525292236904464384	フィルムコンサートのチケットが発売されたみたい	2	13
1525292236904464384	フィルムコンサートのチケットが発売されたみたい	3	00
1525292236904464384	あー分かんない。ちょっとサーチしてくるわ	4	13
1540262667801067521	久しぶりに焼き鳥が食べたいなあ	1	18
1540262667801067521	どちらでもいいよ、今日は昼ごはん抜きだったからお腹すいた	2	18
1540262667801067521	どちらでもいいよ、今日は昼ごはん抜きだったからお腹すいた	3	05
1540262667801067521	そうかな。もしかしたら違うかもしれないよ	4	18
1603813993482977280	そうなんだ、面白そうだよね、やってみたいな	1	12
1603813993482977280	同じく買ってしまった、今日は休みだから一緒にやろう	2	12
1603813993482977280	同じく買ってしまった、今日は休みだから一緒にやろう	3	00
1603813993482977280	おはようございます。いつ頃出発するんですか？	4	12
1567073470072373248	あっさりしたものが食べたくない？	1	00
1567073470072373248	今日は仕事が忙しかったね、お腹すいたよ	2	00
1567073470072373248	今日は仕事が忙しかったね、お腹すいたよ	3	07
1567073470072373248	テストも大変だけど部活もきついよね	4	00
1553956835656613888	大丈夫？休憩室で少し休んだら？	1	11
1553956835656613888	大丈夫？今日は早退して病院に行ったら？	2	11
1553956835656613888	大丈夫？今日は早退して病院に行ったら？	3	02
1553956835656613888	そうなんだ。じゃあ今度一緒に見に行かない？	4	11
1604536536980078592	いい試合だったよね、逆転してよかった	1	03
1604536536980078592	時差があるから眠くなったよね、でも起きてってよかった	2	03
1604536536980078592	時差があるから眠くなったよね、でも起きてってよかった	3	21
1604536536980078592	じゃあ明日、一緒に大人っぽく見える服を買いに行く？	4	03
1566743898659045377	忙しすぎるよね、休みがほしいよ	1	20
1566743898659045377	今晩はゆっくりお風呂に入って早めに休んでは	2	20
1566743898659045377	今晩はゆっくりお風呂に入って早めに休んでは	3	03
1566743898659045377	おめでとう！野良Botじゃないよ、実力だよ	4	20
1529047251641053185	ぜひ出たいです。よろしくお願いします	1	23
1529047251641053185	だいぶ時間が遅くなりましたが、今から参加できますか	2	23
1529047251641053185	だいぶ時間が遅くなりましたが、今から参加できますか	3	07
1529047251641053185	どういう趣味よ。実は私もだけどね	4	23
1525702220540284935	へえーそんな人いるんだね。私でも聞き直しちゃうかも	1	12
1525702220540284935	買物に来たついでに言ったのだとしても、謎すぎるね	2	12
1525702220540284935	買物に来たついでに言ったのだとしても、謎すぎるね	3	00
1525702220540284935	元気だねー。私は常に眠たいよー。	4	12
1575136069497933824	おはようございます。今日も頑張りましょう	1	07
1575136069497933824	おはようございます。朝早いですね	2	07
1575136069497933824	おはようございます。朝早いですね	3	10
1575136069497933824	おっけ。こっちはゴスロリ着て行くわ	4	07
1583521084661321728	オーケー。代わるから休んでていーよー	1	02
1583521084661321728	今までプレイしてたの？ずいぶん遅くまでやってんね	2	02
1583521084661321728	今までプレイしてたの？ずいぶん遅くまでやってんね	3	12
1583521084661321728	一人だけ使用率が異常に少なかったのかな？	4	02
1572466489999130624	あの新キャラはやっぱそう思うよねー	1	12
1572466489999130624	さっき公式絵爆弾投下されたから、私も思ったわー	2	12
1572466489999130624	さっき公式絵爆弾投下されたから、私も思ったわー	3	00
1572466489999130624	そうなんだ！ナンパってどの時間帯が多いの？	4	12
1588447725376667648	私もショック。バスラ一緒に行こーよ	1	12
1588447725376667648	さっきのSNSの投稿だよね。バスラは行くけど、辛いー	2	12
1588447725376667648	さっきのSNSの投稿だよね。バスラは行くけど、辛いー	3	00
1588447725376667648	私も最近切ってきた。ばっさりショート	4	12
1567147996474912768	ね、声結構かっこよくなかった？私は好き	1	22
1567147996474912768	うんうん。地声、夜だからちょっと聞き取り辛かったけどね	2	22
1567147996474912768	うんうん。地声、夜だからちょっと聞き取り辛かったけどね	3	11
1567147996474912768	そっか。なら明日は頑張ろうねー	4	22
1528006725907132417	へー興味あるんだ。やったら感想教えてね	1	23
1528006725907132417	ツイキャスならわかるけど、夜遅いから明日でもいい？	2	23
1528006725907132417	ツイキャスならわかるけど、夜遅いから明日でもいい？	3	10
1528006725907132417	お疲れ様。スパ行って癒されてきたら？	4	23
1554798743106592768	いや私は住んでないけど、友達が住んでるんだよね～	1	12
1554798743106592768	はーい！昼なんでちょうどたこ焼き食べてまーす	2	12
1554798743106592768	はーい！昼なんでちょうどたこ焼き食べてまーす	3	22
1554798743106592768	別でやってたけど参戦するわーよろ	4	12
1588078676762992640	了解です。私がプレイする際には誘いますよ	1	20
1588078676762992640	そうなんですね。もう夜ですけど、今からどうですか？	2	20
1588078676762992640	そうなんですね。もう夜ですけど、今からどうですか？	3	07
1588078676762992640	一人だけ使用率が異常に少なかったのかな？	4	20
1552155541631225856	えっとねー、私がハマってる曲でもいい？	1	08
1552155541631225856	すごいね、こんな朝早くから店に来てるんだ	2	08
1552155541631225856	すごいね、こんな朝早くから店に来てるんだ	3	15
1552155541631225856	大丈夫？辛そうだから心配だよ。	4	08
1525775700178808832	えっ！どんなんだったか、教えてくれー	1	16
1525775700178808832	見た見た！昼からずーっと見てたわ	2	16
1525775700178808832	見た見た！昼からずーっと見てたわ	3	12
1525775700178808832	いいですね。やり方教えてもらえますか？	4	16
1602969120642736130	分かるわー。下がったモチベってなかなか上がらんよね	1	09
1602969120642736130	まだ朝じゃん。やる気出しなよー	2	09
1602969120642736130	まだ朝じゃん。やる気出しなよー	3	13
1602969120642736130	おめでとう！競馬できると思うとワクワクするね。	4	09
1575136069497933824	おはようございます。今日は何をしますか？	1	11
1575136069497933824	おはようございます。もう早くはないですけどね	2	11
1575136069497933824	おはようございます。もう早くはないですけどね	3	07
1575136069497933824	ほんとそれな。惚れ直してしまうわ。	4	11
1608638329351983104	行ってらー。ちなみに何の口になってる？	1	22
1608638329351983104	こんな遅くまで何やってたんだよ	2	22
1608638329351983104	こんな遅くまで何やってたんだよ	3	13
1608638329351983104	何色に染めたの、ブリーチ何回必要だった？	4	22
1572677304178053120	私も眠いわー。昨日遅くまで起きてたんだよね	1	14
1572677304178053120	どうして昼の今頃って眠くなるんだろうね	2	14
1572677304178053120	どうして昼の今頃って眠くなるんだろうね	3	19
1572677304178053120	見つけたら教えるね。どのジムにいるかな	4	14
1562698978470162432	触ったよ。でもまずは自分でやってみたら？	1	15
1562698978470162432	昼まで仕事があったから、まだ触れてないんだよね	2	15
1562698978470162432	昼まで仕事があったから、まだ触れてないんだよね	3	11
1562698978470162432	今年はどっちが優勝するんだろうね。	4	15
1584520910198870016	そうなの？ていうか、前はそれ使ってたんだ	1	10
1584520910198870016	マジで？朝からそれ試してたんだ	2	10
1584520910198870016	マジで？朝からそれ試してたんだ	3	18
1584520910198870016	そうなんだ！金髪ギャルいいじゃん！	4	10
1527480620149968896	おめでとう！野良Botじゃないよ、実力だよ	1	09
1527480620149968896	でも今はみんなやってる時間だし、実力だって	2	09
1527480620149968896	でも今はみんなやってる時間だし、実力だって	3	00
1527480620149968896	配信で昔のドラマでもみたらどう？	4	09
1523146706246053889	ありがと。でも、あなたもめっちゃ上手かったよ	1	01
1523146706246053889	でしょ？深夜だし、この人たちガチだって	2	01
1523146706246053889	でしょ？深夜だし、この人たちガチだって	3	12
1523146706246053889	久しぶりのカラオケでたくさん歌ったね	4	01
1533355258860011520	私は最初から観ていたよ。これからどういう展開になるかな	1	20
1533355258860011520	私も今帰宅したから、観る。早く打たないかな	2	20
1533355258860011520	私も今帰宅したから、観る。早く打たないかな	3	06
1533355258860011520	店員さんにアドバイスもらったらどうかな。	4	20
1550757177417035776	夏祭り？どこでやってるの、教えてー	1	20
1550757177417035776	うらやましー。夜だから、花火も上がってる？	2	20
1550757177417035776	うらやましー。夜だから、花火も上がってる？	3	14
1550757177417035776	お腹すいたよね、何が食べたい？	4	20
1539567200477904896	なれますよ！ちなみに押しキャラは誰ですか？	1	12
1539567200477904896	いま学校なので返事できませんが、帰ってからお願いします	2	12
1539567200477904896	いま学校なので返事できませんが、帰ってからお願いします	3	21
1539567200477904896	プラベできるよ。そっちで部屋作ってもらっていい？	4	12
1525140881879072768	それは困るよね。私のでよければ貸すよ	1	11
1525140881879072768	そうなの？今から買いに行ってこれば	2	11
1525140881879072768	そうなの？今から買いに行ってこれば	3	23
1525140881879072768	私もそれあるわ。いつの間にかオートチケット切れてた	4	11
1558042482171998208	病院行ってきたの？ゆっくり休んでね	1	20
1558042482171998208	大丈夫？今日行く予定だったけど、また今度にするね	2	20
1558042482171998208	大丈夫？今日行く予定だったけど、また今度にするね	3	05
1558042482171998208	日によって印象が違うけど、今日は20歳に見える！	4	20
1574021384111783936	ちょうどやるつもりだったから、誘うよ。	1	14
1574021384111783936	今は時間ないから、夜からでも大丈夫？	2	14
1574021384111783936	今は時間ないから、夜からでも大丈夫？	3	21
1574021384111783936	ぜひ出たいです。よろしくお願いします	4	14
1605803833371680768	へー私全然知らないんだよね。一緒にチェックしない？	1	12
1605803833371680768	今お昼の放送で流れてたね！前のはどこで聞けるんだろ	2	12
1605803833371680768	今お昼の放送で流れてたね！前のはどこで聞けるんだろ	3	23
1605803833371680768	ほんとそれ。隣の部屋の人に怒られるの嫌だよね。	4	12
1606312377011535873	factorioってどんなゲーム？あとで教えて	1	13
1606312377011535873	あ、前から気になってたんだ。夜から一緒に出来ない？	2	13
1606312377011535873	あ、前から気になってたんだ。夜から一緒に出来ない？	3	22
1606312377011535873	私も眠いわー。昨日遅くまで起きてたんだよね	4	13
1608392933589553153	夜は回せないんですけど、明日はだめですかねー	1	16
1608392933589553153	回しまーす。割と遅くでも大丈夫ですかー	2	16
1608392933589553153	回しまーす。割と遅くでも大丈夫ですかー	3	23
1608392933589553153	いぇあ！ケーキ食べたくなってきたわー	4	16
1574362761949487104	それって22時までじゃなかったっけ。	1	23
1574362761949487104	そう言ってもう24時だよ。早く寝なよ	2	23
1574362761949487104	そう言ってもう24時だよ。早く寝なよ	3	14
1574362761949487104	あの新キャラはやっぱそう思うよねー	4	23
1604174829766467584	そういう演出なんじゃない？謎の音楽ってあるよね	1	14
1604174829766467584	この時間に来週生放送あるから、前フリなんじゃない	2	14
1604174829766467584	この時間に来週生放送あるから、前フリなんじゃない	3	19
1604174829766467584	こんにちは。今日は天気がとてもいいですね	4	14
1533010533678718977	今じゃん。時間あるから付き合うよ	1	07
1533010533678718977	いや今じゃないって。さすがに時間早くね	2	07
1533010533678718977	いや今じゃないって。さすがに時間早くね	3	22
1533010533678718977	疲れてるのかな？ゆっくり休んでね。	4	07
1578559771535605760	ドア開けっぱなしだったんじゃないの。一応閉めたら？	1	15
1578559771535605760	無理じゃんね。ていうかこんな昼間っから家族いるの？	2	15
1578559771535605760	無理じゃんね。ていうかこんな昼間っから家族いるの？	3	05
1578559771535605760	暇してるよー！遊びに行こうよ。	4	15
1571841124670775296	私もそれあるわ。いつの間にかオートチケット切れてた	1	09
1571841124670775296	ごめん、ちょっと笑った。今は酔い覚めた？	2	09
1571841124670775296	ごめん、ちょっと笑った。今は酔い覚めた？	3	20
1571841124670775296	1100万超えたのかな、私も気になる。	4	09
1536931332101578753	あれはDBDって言いたくなるよね。楽しみ～	1	04
1536931332101578753	気になるよね。昼からのメンテ終わったら一緒にやらない？	2	04
1536931332101578753	気になるよね。昼からのメンテ終わったら一緒にやらない？	3	21
1536931332101578753	私も好き！たくさん聴いて癒されてるよ。	4	04
1598302041331625984	え～どうやって落としたの？教えてー	1	08
1598302041331625984	おめでとう！ちなみに今、それとも昨夜図ったの？	2	08
1598302041331625984	おめでとう！ちなみに今、それとも昨夜図ったの？	3	21
1598302041331625984	そういう時もあるよねー。どんまい。	4	08
1533050249132244994	お酒には強いと思っていましたが、相当濃度があったんですね	1	13
1533050249132244994	あらら。明日の出社時にはちゃんとしておきなさいよ	2	13
1533050249132244994	あらら。明日の出社時にはちゃんとしておきなさいよ	3	00
1533050249132244994	こんなに風強いってしってたら、スカートはかなかったよね	4	13
1599069370474729474	私も見ていたよ。あれは残念だったね	1	11
1599069370474729474	生放送で見てたのか？それは残念だったね	2	11
1599069370474729474	生放送で見てたのか？それは残念だったね	3	03
1599069370474729474	大丈夫？辛そうだから心配だよ。	4	11
1526177035873562624	るいっていうんだ。私の名前は今から打ち込むね	1	19
1526177035873562624	私は…あ、親が帰ってきたからちょっと待って	2	19
1526177035873562624	私は…あ、親が帰ってきたからちょっと待って	3	08
1526177035873562624	雨降ってるんだ。じゃあ傘の準備しないとー	4	19
1570412245053747201	やるやるー！こっちから誘おうか？	1	10
1570412245053747201	こんな時間から、今日休みなの？	2	10
1570412245053747201	こんな時間から、今日休みなの？	3	22
1570412245053747201	なになにーそれってクイズの話？	4	10
1564095744814247936	マジで？その前にデイリーこなしとかないと	1	03
1564095744814247936	そうなんだ。ちょうど今くらいからか	2	03
1564095744814247936	そうなんだ。ちょうど今くらいからか	3	21
1564095744814247936	久しぶりに焼き鳥が食べたいなあ	4	03
1539621549967560704	あー分かんない。ちょっとサーチしてくるわ	1	16
1539621549967560704	そうだっけ？確認して、夜から続きやろうか	2	16
1539621549967560704	そうだっけ？確認して、夜から続きやろうか	3	21
1539621549967560704	今年はどっちが優勝するんだろうね。	4	16
1545943837264482304	いいな、私唐揚げ好物なんだよね	1	13
1545943837264482304	いいじゃん。うちは夕飯が唐揚げ予定	2	13
1545943837264482304	いいじゃん。うちは夕飯が唐揚げ予定	3	19
1545943837264482304	わかるよ、ときどき悲しい気持ちになるよね	4	13
1563573374026076160	性能見た瞬間、おんなじこと思ったわ	1	12
1563573374026076160	今日14時からのアプデで、また船乗らないかな	2	12
1563573374026076160	今日14時からのアプデで、また船乗らないかな	3	15
1563573374026076160	ほんとそれ！美容室に行って髪型整えてこようかな。	4	12
1588472007154634754	いいなー私は明日も仕事なんだわ	1	18
1588472007154634754	もちろんオッケー。今日は早帰りだね	2	18
1588472007154634754	もちろんオッケー。今日は早帰りだね	3	23
1588472007154634754	起こしても絶対起きないわ、これは	4	18
1528585371822747649	運動会だったんだ。どんな競技に出てたの？	1	18
1528585371822747649	あ、そうなの。それじゃ今は学校いる時間？	2	18
1528585371822747649	あ、そうなの。それじゃ今は学校いる時間？	3	05
1528585371822747649	いいですよー。ちなみに何がしたいとかありますか？	4	18
1583442330866290688	猛者じゃなかった？それともデコイ使わない縛り…	1	02
1583442330866290688	一回も？深夜だから、眠かったのかな…	2	02
1583442330866290688	一回も？深夜だから、眠かったのかな…	3	14
1583442330866290688	そうだと思うよ。おすすめですよ	4	02
1546877591503929344	誕生日おめでとう～。私は来月誕生日だわ	1	11
1546877591503929344	おめでとう！遅れたけど、祝っとくね	2	11
1546877591503929344	おめでとう！遅れたけど、祝っとくね	3	00
1546877591503929344	ありがとう。買ったばかりなんだー。	4	11
1539301518796804096	あ、私話したい。通話しながら作業する？	1	09
1539301518796804096	いいよ。今日学校休みだから、今から話せるわ	2	09
1539301518796804096	いいよ。今日学校休みだから、今から話せるわ	3	20
1539301518796804096	品薄なんだね。どこかにないかな	4	09
1598622968497610752	ボックスにある？なかったら交換しようか	1	18
1598622968497610752	夕飯食べてから帰宅するから、それから交換しない？	2	18
1598622968497610752	夕飯食べてから帰宅するから、それから交換しない？	3	04
1598622968497610752	きな粉と黒蜜をたっぷりかけて食べると美味しいよね。	4	18
1578614983994535942	来週から空く？それじゃよろしくお願いします	1	22
1578614983994535942	助かります！来週の今ぐらいの夜から出来ますか？	2	22
1578614983994535942	助かります！来週の今ぐらいの夜から出来ますか？	3	11
1578614983994535942	いいねー。オールできるとか若いね！	4	22
1598491271303090176	全然ないですよね。コンビに寄ったら探すんですけど	1	23
1598491271303090176	朝から回れるなんて羨ましいです。いいカード出ますように	2	23
1598491271303090176	朝から回れるなんて羨ましいです。いいカード出ますように	3	10
1598491271303090176	おやすみ～。次の配信待ってまーす	4	23
1552137923591487489	消しゴムって何に見えるんだろう。マシュマロとか？	1	13
1552137923591487489	減りすぎ！ていうか、お昼休憩にまだ入らないの？	2	13
1552137923591487489	減りすぎ！ていうか、お昼休憩にまだ入らないの？	3	23
1552137923591487489	私もショック。バスラ一緒に行こーよ	4	13
1535545654667186178	私も飽きてきたわ。別のゲームに移ろうかなー	1	08
1535545654667186178	昨日の夜からずっとやってたんでしょ？そりゃ飽きるわ	2	08
1535545654667186178	昨日の夜からずっとやってたんでしょ？そりゃ飽きるわ	3	22
1535545654667186178	どんまい。私も数時間だけしようかな。	4	08
1523520088879812609	オススメのコーチがいるんだけど、呼んできてもいい？	1	08
1523520088879812609	募集に応募。この後21時からいける？	2	08
1523520088879812609	募集に応募。この後21時からいける？	3	15
1523520088879812609	そうなんだ。どの曲がオススメなの？	4	08
1575259064791023616	何かやなことでもあったの？あとで聞くわ	1	10
1575259064791023616	まだ今日始まったばっかりじゃん。気持ちは分かるけど	2	10
1575259064791023616	まだ今日始まったばっかりじゃん。気持ちは分かるけど	3	23
1575259064791023616	どんな投稿するの？時間帯も関係するかもね	4	10
1607737712705937408	さくらんぼ東根は次ですか。早く着きませんかね	1	09
1607737712705937408	まずいです、寝てました。これ寝過ごしたら終電ありません	2	09
1607737712705937408	まずいです、寝てました。これ寝過ごしたら終電ありません	3	13
1607737712705937408	ファンってそういうもんなんじゃない？	4	09
1526066682095370241	なんでもいいの？チェーン店のでも	1	12
1526066682095370241	分かる。今お昼だから食べたくなってきた	2	12
1526066682095370241	分かる。今お昼だから食べたくなってきた	3	22
1526066682095370241	ネカフェで読めますよ。案内しましょうか？	4	12
1573704263762526208	しゃっくりって、びっくりすると止まるって言うよね	1	08
1573704263762526208	今から学校行くんじゃないの。大丈夫？	2	08
1573704263762526208	今から学校行くんじゃないの。大丈夫？	3	20
1573704263762526208	布団に入ってゆっくり眠ったら治るかもよ。	4	08
1529721559840980992	こんにちは。今日は天気がとてもいいですね	1	18
1529721559840980992	こんにちは。っていう挨拶が通る時間ではないと思いますが	2	18
1529721559840980992	こんにちは。っていう挨拶が通る時間ではないと思いますが	3	12
1529721559840980992	そうなの？ていうか、前はそれ使ってたんだ	4	18
1574073923267743745	モチベの上がる時間とかあるんだね	1	03
1574073923267743745	あー、やっぱり深夜にテンション上がるタイプなんだ？	2	03
1574073923267743745	あー、やっぱり深夜にテンション上がるタイプなんだ？	3	15
1574073923267743745	決まったら速報とか流れるのかな。	4	03
1539484954119221248	リプ返タイム感謝！前から聞きたいことあったんだ	1	20
1539484954119221248	じゃあ早速質問いいかな。それ始発？	2	20
1539484954119221248	じゃあ早速質問いいかな。それ始発？	3	07
1539484954119221248	王者って、どんだけスクワット出来るのよ	4	20
1545580080239636481	お大事に。薬を飲んで休んでくださいね	1	01
1545580080239636481	大丈夫ですか？夜までゆっくり寝てください	2	01
1545580080239636481	大丈夫ですか？夜までゆっくり寝てください	3	12
1545580080239636481	そうなんだ！ナンパってどの時間帯が多いの？	4	01
1543204830046330880	暇なら誘うわ。準備してよろしく～	1	21
1543204830046330880	なんで？誘ってもらえなかったの？	2	21
1543204830046330880	なんで？誘ってもらえなかったの？	3	09
1543204830046330880	良かったねー。何時に帰ってくるの？	4	21
1565012599695372288	おやすみー。もっかい歯磨きしてこようかな	1	23
1565012599695372288	おやすみ～話してたらもうこんな時間だったんだね	2	23
1565012599695372288	おやすみ～話してたらもうこんな時間だったんだね	3	13
1565012599695372288	えっ！どんなんだったか、教えてくれー	4	23
1545546428373553152	映画は何を見に行くの？教えてー	1	11
1545546428373553152	落ち物系でいい？もう時間ないけどこれはすぐ終わる	2	11
1545546428373553152	落ち物系でいい？もう時間ないけどこれはすぐ終わる	3	23
1545546428373553152	モデレーター権限って、どうやったらもらえるんだろうね。	4	11
1572247790146981889	はい。今から何かしましょうか？	1	03
1572247790146981889	まだ起きてますよ。さすがにこんな時間では少ないですかね	2	03
1572247790146981889	まだ起きてますよ。さすがにこんな時間では少ないですかね	3	15
1572247790146981889	良い検査結果になってるといいね。	4	03
1547203667220377600	うぉ辛そ。辛いの実は好きだから、感想教えて～	1	12
1547203667220377600	へー食べたことない。お昼に食べてきたの？	2	12
1547203667220377600	へー食べたことない。お昼に食べてきたの？	3	00
1547203667220377600	いってらっしゃい！ゆっくり浸かってきてね。	4	12
1545202984346591232	えー、ガチってどこまでならオーケーなの？	1	22
1545202984346591232	聞いていい？今日の夕飯何食べた？	2	22
1545202984346591232	聞いていい？今日の夕飯何食べた？	3	10
1545202984346591232	そういう行事だから買いたいけど、当日は高いよね	4	22
1547223079755354117	おやすみ～。次の配信待ってまーす	1	21
1547223079755354117	早いねー。おやすみ、グッドナイトー！	2	21
1547223079755354117	早いねー。おやすみ、グッドナイトー！	3	09
1547223079755354117	え、ショックだね。なんでか分からないの？	4	21
1555457222809112576	あれボセックにするんですか？まあ性能いいですよね	1	12
1555457222809112576	朝からのプレイで、気持ち変わったんですか？	2	12
1555457222809112576	朝からのプレイで、気持ち変わったんですか？	3	05
1555457222809112576	これから来るんじゃない？大丈夫だよ	4	12
1538347335557992453	いやいや！お湯沸かして、作ってー	1	08
1538347335557992453	朝ごはんかな？意外とうまいよね	2	08
1538347335557992453	朝ごはんかな？意外とうまいよね	3	20
1538347335557992453	結構揺れたよね。震度4くらい？	4	08
1528197359150469120	あるあるー！リクエストしてOK？	1	10
1528197359150469120	朝一発目だから～…、激しい曲にしとくね！	2	10
1528197359150469120	朝一発目だから～…、激しい曲にしとくね！	3	22
1528197359150469120	水分とって寝て、なるべく食べてね	4	10
1570075436683788288	わかる、ディズニー常に行きたいわー	1	23
1570075436683788288	行きたいよねー。まあどっちみち今の時間は空いてないけど	2	23
1570075436683788288	行きたいよねー。まあどっちみち今の時間は空いてないけど	3	13
1570075436683788288	そりゃそうでしょ。飲んだことないの？	4	23
1608496871873589249	いやーなかなかないでしょ、あの曲は	1	10
1608496871873589249	朝から歌おうとしてたの、その曲！？	2	10
1608496871873589249	朝から歌おうとしてたの、その曲！？	3	22
1608496871873589249	やるやるー！こっちから誘おうか？	4	10
1601829050980659203	スッたの？競馬の方をお勧めするわ	1	12
1601829050980659203	昼間っぱからパチンコしてたんかーい	2	12
1601829050980659203	昼間っぱからパチンコしてたんかーい	3	21
1601829050980659203	良い検査結果になってるといいね。	4	12
1561036875732635649	起きてたけど、もう寝るわ。お先にー	1	04
1561036875732635649	起きてまーす。この時間だし私たちぐらい？	2	04
1561036875732635649	起きてまーす。この時間だし私たちぐらい？	3	16
1561036875732635649	ねー、お揃いの浴衣とか着て行きたいわー。	4	04
1607066852672573446	そうなんだ。効果があるハーブティー教えるよ	1	23
1607066852672573446	それで今の時間にしゃべってたんだね	2	23
